Material_Name,Source_File,LABORATORY,TEST IDENT,OPERATOR,MATERIAL,ORIENTATION,HEAT FLUX,SURF AREA,C FACTOR,SPEC HOLDER DIFF,SPECIMEN MASS,SCAN TIME,O2 DELAY TIME,CO DELAY TIME,CO2 DELAY TIME,FLOW FACTOR,SCAN COUNT,TIME TO IGN,END OF TEST SCAN,END OF TEST TIME,TEST STATUS,PRE TEST CMT,POST TEST CMT,,POST TEST CMT
Cotton_Rug,Cotton_Rug_Cone_HF25Scalar_220318_R2.csv,FSRI,CottonRug_HF25_2,Dow,Cotton Rug,Horizontal,25,0.00884,0.0398507826,-566,14.88000011,0.25,11,11,8,1,1201,62.25,721,180.25,1,Dimensions: 100.5 x 104 x 5.32 mm; with frame; with calcium silicate substrate,,,
Cotton_Rug,Cotton_Rug_Cone_HF25Scalar_220318_R3.csv,FSRI,CottonRug_HF25_3,Dow,Cotton Rug,Horizontal,25,0.00884,0.0398507826,-566,14.86999989,0.25,11,11,8,1,1223,69.25,743,185.75,1,Dimensions: 101.5 x 102 x 5.00 mm; with frame; with calcium silicate substrate,,,
Cotton_Rug,Cotton_Rug_Cone_HF50Scalar_220321_R1.csv,FSRI,CottonRug_HF50_1,Dow,Cotton Rug,Horizontal,50,0.00884,0.0398507826,-566,14.72999954,0.25,11,11,8,1,1311,15,831,207.75,1,Dimensions: 102.5 x 103.0 x 4.99 mm; with frame; with calcium silicate substrate,,,
Cotton_Rug,Cotton_Rug_Cone_HF50Scalar_220321_R2.csv,FSRI,CottonRug_HF50_2,Dow,Cotton Rug,Horizontal,50,0.00884,0.0398507826,-566,14.10999966,0.25,11,11,8,1,1251,13.75,771,192.75,1,Dimensions: 100.0 x 102.5 x 5.22 mm; with frame; with calcium silicate substrate,,,
Cotton_Rug,Cotton_Rug_Cone_HF50Scalar_220321_R3.csv,FSRI,CottonRug_HF50_3,Dow,Cotton Rug,Horizontal,50,0.00884,0.0398507826,-566,14.18999958,0.25,11,11,8,1,1468,16.75,988,247,1,Dimensions: 102.5 x 102.0 x 5.02 mm; with frame; with calcium silicate substrate,,,
Cotton_Rug,Cotton_Rug_Cone_HF75Scalar_220321_R1.csv,FSRI,CottonRug_HF75_1,Dow,Cotton Rug,Horizontal,75,0.009999999776,0.03922773898,-566,14.25,0.25,11,11,8,1,1248,6.5,768,192,1,Dimensions: 101.0 x 103.0 x 5.31 mm; with frame; with calcium silicate substrate,,,
Cotton_Rug,Cotton_Rug_Cone_HF75Scalar_220321_R2.csv,FSRI,CottonRug_HF75_2,Dow,Cotton Rug,Horizontal,75,0.00884,0.03922773898,-566,14.10999966,0.25,11,11,8,1,1001,6.25,521,130.25,1,Dimensions: 100.0 x 100.0 x 5.34 mm; with frame; with calcium silicate substrate,,,
Cotton_Rug,Cotton_Rug_Cone_HF75Scalar_220321_R3.csv,FSRI,CottonRug_HF75_3,Dow,Cotton Rug,Horizontal,75,0.00884,0.03922773898,-566,38.04999924,0.25,11,11,8,1,1083,6,603,150.75,1,Dimensions: 99.65 x 101.60 x 16.50 mm; with frame; with calcium silicate substrate,,,
Cotton_Sheet,Cotton_Sheet_Cone_HF25Scalar_220429_R1.csv,FSRI,Cotton_Sheet_HF_25,Dow,Cotton Sheet,Horizontal,25,0.00884,0.04154763371,-566,1.080000043,0.25,11,11,8,1,587,8.75,107,26.75,1,Thickness: 0.21 mm; with frame; with calcium silicate substrate,,,
Cotton_Sheet,Cotton_Sheet_Cone_HF25Scalar_220429_R2.csv,FSRI,Cotton_Sheet_HF_25_2,Dow,Cotton Sheet,Horizontal,25,0.00884,0.04154763371,-566,1.100000024,0.25,11,11,8,1,595,10.75,115,28.75,1,Thickness: 0.19 mm; with frame; with calcium silicate substrate,,,
Cotton_Sheet,Cotton_Sheet_Cone_HF25Scalar_220429_R3.csv,FSRI,Cotton_Sheet_HF_25_3,Dow,Cotton Sheet,Horizontal,25,0.00884,0.04154763371,-566,1.070000052,0.25,11,11,8,1,590,9.75,110,27.5,1,Thickness: 0.19 mm; with frame; with calcium silicate substrate,,,
Cotton_Sheet,Cotton_Sheet_Cone_HF50Scalar_220429_R1.csv,FSRI,Cotton_Sheet_HF_50_1,Dow,Cotton Sheet,Horizontal,50,0.00884,0.04154763371,-566,1.070000052,0.25,11,11,8,1,555,2.75,75,18.75,1,Thickness: 0.20 mm; with frame; with calcium silicate substrate,,,
Cotton_Sheet,Cotton_Sheet_Cone_HF50Scalar_220429_R2.csv,FSRI,Cotton_Sheet_HF_50_2,Dow,Cotton Sheet,Horizontal,50,0.00884,0.04154763371,-566,1.059999943,0.25,11,11,8,1,564,3,84,21,1,Thickness: 0.19 mm; with frame; with calcium silicate substrate,,,
Cotton_Sheet,Cotton_Sheet_Cone_HF50Scalar_220429_R3.csv,FSRI,Cotton_Sheet_HF_50_3,Dow,Cotton Sheet,Horizontal,50,0.00884,0.04154763371,-566,1.070000052,0.25,11,11,8,1,543,3.25,63,15.75,1,Thickness: 0.19 mm; with frame; with calcium silicate substrate,,,
Cotton_Sheet,Cotton_Sheet_Cone_HF75Scalar_220429_R1.csv,FSRI,Cotton_Sheet_HF_75_1,Dow,Cotton Sheet,Horizontal,75,0.00884,0.04154763371,-566,1.049999952,0.25,11,11,8,1,530,2,50,12.5,1,Thickness: 0.19 mm; with frame; with calcium silicate substrate,,,
Cotton_Sheet,Cotton_Sheet_Cone_HF75Scalar_220429_R2.csv,FSRI,Cotton_Sheet_HF_75_2,Dow,Cotton Sheet,Horizontal,75,0.00884,0.04154763371,-566,1.059999943,0.25,11,11,8,1,536,2.25,56,14,1,Thickness: 0.19 mm; with frame; with calcium silicate substrate,,,
Cotton_Sheet,Cotton_Sheet_Cone_HF75Scalar_220429_R3.csv,FSRI,Cotton_Sheet_HF_75_3,Dow,Cotton Sheet,Horizontal,75,0.00884,0.04154763371,-566,1.059999943,0.25,11,11,8,1,531,1.75,51,12.75,1,Thickness: 0.20 mm; with frame; with calcium silicate substrate,,,
EPDM_Membrane,EPDM_Membrane_Cone_HF25Scalar_220225_R1.csv,FSRI,EPDM_HF25_1,Dow,EPDM Roofing Membrane,Horizontal,25,0.009999999776,0.03706778958,305.9500122,82.30000305,0.25,11,11,8,1,2684,108,2204,551,1,Dimensions: 100.11 x 99.19 x 5.93 mm; primary interest on time to ignition,"After ignition the sample warped and expanded significantly. Expanded vertically several centimeters and contacted the cone heater, causing spikes in mass data. Expanded horizontally until charred pieces fell out of the foil pan, mostly caught by lower drip tray where it continued to burn. See test pictures. ",,
EPDM_Membrane,EPDM_Membrane_Cone_HF25Scalar_220225_R2.csv,FSRI,EPDM_HF25_2,Dow,EPDM Roofing Membrane,Horizontal,25,0.00884,0.03706778958,735.1400146,82.69999695,0.25,11,11,8,1,4097,110,3617,904.25,1,Dimensions: 99.61 x 99.77 x 5.94 mm; with frame; primary interest on time to ignition,After ignition the sample expanded vertically several centimeters above starting surface height. See test picture.,,
EPDM_Membrane,EPDM_Membrane_Cone_HF25Scalar_220225_R3.csv,FSRI,EPDM_HF25_3,Dow,EPDM Roofing Membrane,Horizontal,25,0.00884,0.03706778958,379.460022,81,0.25,11,11,8,1,5178,156.75,4698,1174.5,1,Dimensions: 100.10 x 99.83 x 5.94 mm; with frame and grid,,,
EPDM_Membrane,EPDM_Membrane_Cone_HF25Scalar_220311_R4.csv,FSRI,EPDM_Membrane_HF25_4,Dow,EPDM Roofing Membrane,Horizontal,35,0.00884,0.03772813454,-566,81.90000153,0.25,11,11,8,1,5583,154,5103,1275.75,1,Thickness: 6.05 mm; with frame and grid,,,
EPDM_Membrane,EPDM_Membrane_Cone_HF25Scalar_220311_R5.csv,FSRI,EPDM_Membrane_HF25_5,Dow,EPDM Roofing Membrane,Horizontal,25,0.00884,0.03772813454,-566,82.69999695,0.25,11,11,8,1,5364,150.75,4884,1221,1,Thickness: 6.05 mm; with frame and grid,,,
EPDM_Membrane,EPDM_Membrane_Cone_HF50Scalar_220225_R1.csv,FSRI,EPDM_HF50_1,Dow,EPDM Roofing Membrane,Horizontal,50,0.00884,0.03706778958,380.9000244,82.69999695,0.25,11,11,8,1,3796,35.5,3316,829,1,Dimensions: 100.44 x 99.57 x 6.06 mm; with frame and grid,,,
EPDM_Membrane,EPDM_Membrane_Cone_HF50Scalar_220225_R2.csv,FSRI,EPDM_HF50_2,Dow,EPDM Roofing Membrane,Horizontal,50,0.00884,0.03706778958,379.5700073,82.40000153,0.25,11,11,8,1,3596,34.75,3116,779,1,Dimensions: 99.50 x 100.27 x 6.05 mm; with frame and grid,,,
EPDM_Membrane,EPDM_Membrane_Cone_HF50Scalar_220225_R3.csv,FSRI,EPDM_HF50_3,Dow,EPDM Roofing Membrane,Horizontal,50,0.00884,0.03706778958,373.4400024,83.59999847,0.25,11,11,8,1,4546,35.5,4066,1016.5,1,Dimensions: 100.26 x 99.94 x 6.02 mm; with frame and grid,,,
EPDM_Membrane,EPDM_Membrane_Cone_HF50Scalar_220311_R4.csv,FSRI,EPDM_HF50_4,Dow,EPDM Membrane,Horizontal,50,0.00884,0.03914763406,-566,80.90000153,0.25,11,11,8,1,3001,20.25,2521,630.25,1,Thickness: 6.04 mm; with frame; primary interest on time to ignition,After ignition the sample expanded vertically more than two centimeters.,,
EPDM_Membrane,EPDM_Membrane_Cone_HF75Scalar_220225_R1.csv,FSRI,EPDM_HF75_1,Dow,EPDM Roofing Membrane,Horizontal,75,0.00884,0.03706778958,372.5900269,81.69999695,0.25,11,11,8,1,2693,14.5,2213,553.25,1,Dimensions: 100.8 x 99.90 x 5.88 mm; with frame and grid,,,
EPDM_Membrane,EPDM_Membrane_Cone_HF75Scalar_220225_R2.csv,FSRI,EPDM_HF75_2,Dow,EPDM Roofing Membrane,Horizontal,75,0.00884,0.03706778958,380,81.80000305,0.25,11,11,8,1,2634,14.25,2154,538.5,1,Dimensions: 100.09 x 100.78 x 5.98 mm; with frame and grid,,,
EPDM_Membrane,EPDM_Membrane_Cone_HF75Scalar_220225_R3.csv,FSRI,EPDM_HF75_3,Dow,EPDM Roofing Membrane,Horizontal,75,0.00884,0.03706778958,379.0999756,81.90000153,0.25,11,11,8,1,2585,12.5,2105,526.25,1,Dimensions: 100.47 x 100.15 x 5.94 mm; with frame and grid,,,
EPDM_Membrane,EPDM_Membrane_Cone_HF75Scalar_220311_R4.csv,FSRI,EPDM_HF75_4,Dow,EPDM Membrane,Horizontal,75,0.00884,0.03914763406,-566,81.40000153,0.25,11,11,8,1,3054,8,2574,643.5,1,Thickness: 6.04 mm; with frame; primary interest on time to ignition,After ignition the sample expanded vertically more than two centimeters. Small charred pieces of sample rolled off of the sample holder two or three times.,,
Engineered_Flooring,Engineered_Flooring_Cone_HF25Scalar_220524_R1.csv,FSRI,Engr_Hardwood_25_1,Dow,Engineered Hardwood Floor,Horizontal,25,0.009999999776,0.04195717722,-566,74.44000244,0.25,11,11,8,1,3346,128.5,2866,716.5,1,Dimensions: 100.00 x 100.04 x 8.65 mm; with tie wires,,,
Engineered_Flooring,Engineered_Flooring_Cone_HF25Scalar_220524_R2.csv,FSRI,Engr_Hardwood_25_2,Dow,Engineered Hardwood Floor,Horizontal,25,0.009999999776,0.04122330248,-566,74.23000336,0.25,11,11,8,1,3444,142.5,2964,741,1,Dimensions: 99.67 x 99.95 x 8.65 mm; with tie wire,,,
Engineered_Flooring,Engineered_Flooring_Cone_HF25Scalar_220524_R3.csv,FSRI,Engr_Hardwood_25_3,Dow,Engineered Hardwood Floor,Horizontal,25,0.009999999776,0.04122330248,-566,74.72000122,0.25,11,11,8,1,3415,142,2935,733.75,1,Dimensions: 99.78 x 100.00 x 8.65 mm; with tie wires,,,
Engineered_Flooring,Engineered_Flooring_Cone_HF50Scalar_220524_R1.csv,FSRI,Engr_Hardwood_50_1,Dow,Engineered Hardwood Floor,Horizontal,50,0.009999999776,0.04195717722,-566,73.48000336,0.25,11,11,8,1,5593,26.75,5113,1278.25,1,Dimensions: 99.62 x 100.18 x 8.65 mm; with tie wires,,,
Engineered_Flooring,Engineered_Flooring_Cone_HF50Scalar_220524_R2.csv,FSRI,Engr_Hardwood_50_2,Dow,Engineered Hardwood Floor,Horizontal,50,0.009999999776,0.04195717722,-566,73.27999878,0.25,11,11,8,1,6499,27,6019,1504.75,1,Dimensions: 99.88 x 100.06 x 8.65; with tie wires,,,
Engineered_Flooring,Engineered_Flooring_Cone_HF50Scalar_220524_R3.csv,FSRI,Engr_Hardwood_50_3,Dow,Engineered Hardwood Floor,Horizontal,50,0.009999999776,0.04122330248,-566,73.80999756,0.25,11,11,8,1,4704,25.5,4224,1056,1,Dimensions: 99.88 x 100.04 x 8.65 mm; with tie wires,,,
Engineered_Flooring,Engineered_Flooring_Cone_HF75Scalar_220524_R1.csv,FSRI,Engr_Hardwood_75_1,Dow,Engineered Hardwood Floor,Horizontal,75,0.009999999776,0.04122330248,-566,74.23999786,0.25,11,11,8,1,7684,13.25,7204,1801,1,Dimensions: 99.87 x 100.10 x 8.64 mm; with tie wires,,,
Engineered_Flooring,Engineered_Flooring_Cone_HF75Scalar_220524_R2.csv,FSRI,Engr_Hardwood_75_2,Dow,Engineered Hardwood Floor,Horizontal,75,0.009999999776,0.04122330248,-566,73.23000336,0.25,11,11,8,1,8308,13.75,7828,1957,1,Dimensions: 99.94 x 100.12 x 8.65 mm; with tie wires,,,
Engineered_Flooring,Engineered_Flooring_Cone_HF75Scalar_220524_R3.csv,FSRI,Engr_Hardwood_75_3,Dow,Engineered Hardwood Floor,Horizontal,75,0.009999999776,0.04122330248,-566,72.5,0.25,11,11,8,1,7857,12.5,7377,1844.25,1,Dimensions: 99.82 x 100.15 x 8.65 mm; with tie wires,,,
Engineered_Wood_Furniture,Engineered_Wood_Furniture_Cone_HF25Scalar_220330_R1.csv,FSRI,EngWoodFurn_HF25_1,Dow,Engineered Wood Furniture - Wood Veneer on MDF,Horizontal,25,0.009999999776,0.039583534,-566,112.2600021,0.25,11,11,8,1,5550,118.25,5070,1267.5,1,Dimensions: 101.63 x 99.92 x 13.76 mm,"After ignition, the veneer formed a bubble which deflated shortly after and pushed gases/flames in brief horizontal jets. See test pictures.",,
Engineered_Wood_Furniture,Engineered_Wood_Furniture_Cone_HF25Scalar_220330_R2.csv,FSRI,EngWoodFurn_HF25_2,Dow,Engineered Wood Furniture - Wood Veneer on MDF,Horizontal,25,0.009999999776,0.039583534,-566,112.5699997,0.25,11,11,8,1,5301,88,4821,1205.25,1,Dimensions: 101.14 x 100.90 x 13.74 mm,"After ignition, gases that formed between the MDF and the veneer released from an edge of the sample in a brief horizontal jet of flame. ",,
Engineered_Wood_Furniture,Engineered_Wood_Furniture_Cone_HF25Scalar_220330_R3.csv,FSRI,EngWoodFurn_HF25_3,Dow,Engineered Wood Furniture - Wood Veneer on MDF,Horizontal,25,0.009999999776,0.039583534,-566,112.2600021,0.25,11,11,8,1,5362,116.25,4882,1220.5,1,Dimensions: 99.98 x 101.01 x 13.72 mm,"Sample warped during the test forming a bridge shape, elevating the surface near the center by about 1 cm. See post test pictures",,
Engineered_Wood_Furniture,Engineered_Wood_Furniture_Cone_HF50Scalar_220330_R1.csv,FSRI,EngWoodFurn_HF50_1,Dow,Engineered Wood Furniture - Wood Veneer on MDF,Horizontal,50,0.009999999776,0.04024754092,-566,112.1900024,0.25,11,11,8,1,5365,22.75,4885,1221.25,1,Dimensions: 101.49 x 100.39 x 13.77 mm,,,
Engineered_Wood_Furniture,Engineered_Wood_Furniture_Cone_HF50Scalar_220330_R2.csv,FSRI,EngWoodFurn_HF50_2,Dow,Engineered Wood Furniture - Wood Veneer on MDF,Horizontal,50,0.009999999776,0.04024754092,-566,111.6999969,0.25,11,11,8,1,5246,28.75,4766,1191.5,1,Dimensions: 100.98 x 100.04 x 13.74 mm,,,
Engineered_Wood_Furniture,Engineered_Wood_Furniture_Cone_HF50Scalar_220330_R3.csv,FSRI,EngWoodFurn_HF50_3,Dow,Engineered Wood Furniture - Wood Veneer on MDF,Horizontal,50,0.009999999776,0.04024754092,-566,112.0299988,0.25,11,11,8,1,5323,16.75,4843,1210.75,1,Dimensions: 101.39 x 101.30 x 13.81 mm,"Cracks formed near the center of the sample which by end of test became elevated and formed a bridge shape. Similar behavoir was observed in prior replicates, but less pronounced. See test pictures.",,
Engineered_Wood_Furniture,Engineered_Wood_Furniture_Cone_HF75Scalar_220330_R1.csv,FSRI,EngWoodFurn_HF75_1,Dow,Engineered Wood Furniture - Wood Veneer on MDF,Horizontal,75,0.009999999776,0.04024754092,-566,109.2399979,0.25,11,11,8,1,4306,10.25,3826,956.5,1,Dimensions: 100.32 x 101.03 x 13.69 mm,Cracks formed near the center of the sample which by end of test became elevated and formed a bridge shape. The foil pan followed the shape of the sample. See test pictures.,,
Engineered_Wood_Furniture,Engineered_Wood_Furniture_Cone_HF75Scalar_220330_R2.csv,FSRI,EngWoodFurn_HF75_2,Dow,Engineered Wood Furniture - Wood Veneer on MDF,Horizontal,75,0.009999999776,0.04024754092,-566,112.8399963,0.25,11,11,8,1,3486,11.75,3006,751.5,1,Dimensions: 101.02 x 100.56 x 13.76,At approximately 11:30 the sample began to crack and warp such that large parts of the sample became elevated. This occurred as the flames began to extinguish at the end of the test. This timing is consistent with deformations observed in the previous replicate and at 50 kW/m^2. See test pictures.,,
Engineered_Wood_Furniture,Engineered_Wood_Furniture_Cone_HF75Scalar_220330_R3.csv,FSRI,EngWoodFurn_HF75_3,Dow,Engineered Wood Furniture - Wood Veneer on MDF,Horizontal,75,0.009999999776,0.04024754092,-566,112.1200027,0.25,11,11,8,1,4042,7,3562,890.5,1,Dimensions: 101.28 x 100.80 x 13.71 mm,As the flames began to extinguish at the end of the test the sample began to crack and warp such that large parts of the sample became elevated.,,
Engineered_Wood_Table,Engineered_Wood_Table_Cone_HF25Scalar_230626_R1.csv,FSRI,Eng_Wood_Tab_HF25_R1,Marino,Engineered Wood Table,Horizontal,25,0.009999999776,0.04076299444,-566,348.4700012,0.25,11,11,8,1,17549,112.75,17069,4267.25,1,Dimensions: 100.43 x 100.7 x 46.47 mm,"Intermittant flashes of flame prior to sustained ignition. Sample charred. Sample began to swell/surface delaminated around 30 minutes, see reference photo. Some burning occurred between the sample edge and foil due to volume shrinking.",,
Engineered_Wood_Table,Engineered_Wood_Table_Cone_HF25Scalar_230626_R2.csv,FSRI,Eng_Wood_Tab_HF25_R2,Marino,Engineered Wood Table,Horizontal,25,0.009999999776,0.04148259014,-566,346.769989,0.25,11,11,8,1,3614,130,3534,883.5,0,Dimensions: 100.11 x 100.64 x 46.59 mm; with tie wires,Sample self extinguished with unburned mass remaining and did not reignite after reinserting the spark ignitor. See post test picture.,,
Engineered_Wood_Table,Engineered_Wood_Table_Cone_HF25Scalar_230626_R3.csv,FSRI,Eng_Wood_Tab_HF25_R3,Marino,Engineered Wood Table,Horizontal,25,0.009999999776,0.04148259014,-566,341.1000061,0.25,11,11,8,1,4795,127,4315,1078.75,1,Dimensions: 100.90 x 100.47 x 46.35 mm; with tie wires,Intermittant flashes of flame prior to sustained ignition. Sample self-extinguished with unburned mass remaining and did not reignite after the spark ignitor was re-inserted at ~10:10.,,
Engineered_Wood_Table,Engineered_Wood_Table_Cone_HF25Scalar_230626_R4.csv,FSRI,Eng_Wood_Tab_HF25_R4,Marino,Engineered Wood Table,Horizontal,25,0.009999999776,0.04148259014,-566,355.7399902,0.25,11,11,8,1,3523,114.5,3043,760.75,1,Dimensions: 100.5 x 100.08 x 46.50 mm; with tie wires,Sample self-extinguished with unburned mass remaining and did not reignite after the spark ignitor was re-inserted.,,
Engineered_Wood_Table,Engineered_Wood_Table_Cone_HF25Scalar_230626_R5.csv,FSRI,Eng_Wood_Tab_HF25_R5,Marino,Engineered Wood Table,Horizontal,25,0.009999999776,0.04148259014,-566,345.2200012,0.25,11,11,8,1,3514,116.5,3034,758.5,1,Dimensions: 100.85 x 100.10 x 46.63 mm; with tie wires,Intermittant flashes of flame prior to sustained ignition. Sample self-extinguished with unburned mass remaining and did not reignite after the spark ignitor was re-inserted at ~10:29.,,
Engineered_Wood_Table,Engineered_Wood_Table_Cone_HF50Scalar_230626_R1.csv,FSRI,Eng_Wood_Tab_HF50_R1,Marino,Engineered Wood Table,Horizontal,50,0.009999999776,0.04035254568,-566,340.4899902,0.25,11,11,8,1,15458,14.5,14978,3744.5,1,Dimensions: 100.45 x 100.63 x 46.39 mm; with tie wires,"Intermittant flashes of flame prior to sustained ignition. Some burning occurred between the sample edge and foil due to volume shrinking, see reference photos. Test was ended after one hour despite ongoing flaming combustion, in accordance with ASTM 1354. Sample charred and partly delamainted, and continued to smolder after end of test.",,
Engineered_Wood_Table,Engineered_Wood_Table_Cone_HF50Scalar_230626_R2.csv,FSRI,Eng_Wood_Tab_HF50_R2,Marino,Engineered Wood Table,Horizontal,50,0.009999999776,0.04035254568,-566,337.9200134,0.25,11,11,8,1,14811,24.25,14331,3582.75,1,Dimensions: 100.72 x 100.45 x 46.28 mm; with tie wires,"Intermittant flashes of flame prior to sustained ignition. Some burning occurred between the sample edge and foil due to volume shrinking. Test was ended after one hour despite ongoing flaming combustion, in accordance with ASTM 1354. Sample charred and partly delamainted, and continued to smolder after end of test.",,
Engineered_Wood_Table,Engineered_Wood_Table_Cone_HF50Scalar_230626_R3.csv,FSRI,Eng_Wood_Tab_HF50_R3,Marino,Engineered Wood Table,Horizontal,50,0.009999999776,0.04038599879,-566,354.0700073,0.25,11,11,8,1,15525,26.5,15045,3761.25,1,Dimensions: 100.69 x 100.09 x 46.61 mm; with tie wires,"Intermittant flashes of flame prior to sustained ignition. Some burning occurred between the sample edge and foil due to volume shrinking. Test was ended after one hour despite ongoing flaming combustion, in accordance with ASTM 1354. Sample charred and partly delamainted, and continued to smolder after end of test, see post test photos.",,
Engineered_Wood_Table,Engineered_Wood_Table_Cone_HF75Scalar_230626_R1.csv,FSRI,Eng_Wood_Tab_HF75_R1,Marino,Engineered Wood Table,Horizontal,75,0.009999999776,0.04118411243,-566,338.1300049,0.25,11,11,8,1,14439,3.75,13959,3489.75,1,Dimensions: 100.49 x 100.75 x 46.35 mm; with tie wires,"Some burning occurred between the sample edge and foil due to volume shrinking. Test was after the average mass loss rate over 1 minute was less than 150 g/m^2 despite ongoing flaming combustion, in accordance with ASTM 1354. Sample charred and partly delamainted, and continued to smolder after end of test.",,
Engineered_Wood_Table,Engineered_Wood_Table_Cone_HF75Scalar_230626_R2.csv,FSRI,Eng_Wood_Tab_HF75_R2,Marino,Engineered Wood Table,Horizontal,75,0.009999999776,0.04118411243,-566,335.8299866,0.25,11,11,8,1,14136,3.75,13656,3414,1,Dimensions: 100.52 x 100.74 x 46.32 mm; with tie wires,"Some burning occurred between the sample edge and foil due to volume shrinking. Test was after the average mass loss rate over 1 minute was less than 150 g/m^2 despite ongoing flaming combustion, in accordance with ASTM 1354. Sample charred and partly delamainted, and continued to smolder after end of test.",,
Engineered_Wood_Table,Engineered_Wood_Table_Cone_HF75Scalar_230626_R3.csv,FSRI,Eng_Wood_Tab_HF75_R3,Marino,Engineered Wood Table,Horizontal,75,0.009999999776,0.04118411243,-566,348.4200134,0.25,11,11,8,1,16444,8,15964,3991,1,Dimensions: 100.68 x 100.22 x 46.47 mm; with tie wires,"Intermittant flashes of flame prior to sustained ignition. Some burning occurred between the sample edge and foil due to volume shrinking. Test was ended after the average mass loss rate over 1 minute was less than 150 g/m^2 despite ongoing flaming combustion, in accordance with ASTM 1354. Sample charred and partly delamainted, and continued to smolder after end of test.",,
Eucalyptus_Flooring,Eucalyptus_Flooring_Cone_HF25Scalar_220526_R1.csv,FSRI,Oak_Flooring_25_1,Dow,Engineered Hardwood Floor,Horizontal,25,0.009999999776,0.04122330248,-566,161.8000031,0.25,11,11,8,1,8681,187,8201,2050.25,1,Dimensions: 100.25 x 100.13 x 14.22 mm; with tie wires,,,
Eucalyptus_Flooring,Eucalyptus_Flooring_Cone_HF25Scalar_220526_R2.csv,FSRI,Oak_Flooring_25_2,Dow,Oak Flooring,Horizontal,25,0.009999999776,0.04115962982,-566,159.1499939,0.25,11,11,8,1,7754,164.25,7274,1818.5,1,Dimensions: 100.24 x 100.30 x 14.15 mm; with tie wires,,,
Eucalyptus_Flooring,Eucalyptus_Flooring_Cone_HF25Scalar_220526_R3.csv,FSRI,Oak_Flooring_25_3,Dow,Oak Flooring,Horizontal,25,0.009999999776,0.04115962982,-566,158.75,0.25,11,11,8,1,7963,176.25,7483,1870.75,1,Dimensions: 100.27 x 100.26 x 14.12 mm; with tie wires,,,
Eucalyptus_Flooring,Eucalyptus_Flooring_Cone_HF50Scalar_220526_R1.csv,FSRI,Oak_Flooring_50_1,Dow,Oak Flooring,Horizontal,50,0.009999999776,0.04115962982,-566,160.0700073,0.25,11,11,8,1,10441,35,9961,2490.25,1,Dimensions: 100.28 x 99.95 x 14.08; with tie wires,Test ended according to average mass loss rate less than 150 g/m^2 over one minute. Very small flames remained at end of test.,,
Eucalyptus_Flooring,Eucalyptus_Flooring_Cone_HF50Scalar_220526_R2.csv,FSRI,Oak_Flooring_50_2,Dow,Oak Flooring,Horizontal,50,0.009999999776,0.04115962982,-566,138.2100067,0.25,11,11,8,1,6486,25,6006,1501.5,1,Dimensions: 99.90 x 99.96 x 14.19 mm; with tie wires,Test ended according to average mass loss rate less than 150 g/m^2 over one minute. Very small flames remained at end of test.,,
