Manganese Bronze,8.3,865,0.38,44,19,N/A,N/A,Non,0,0,0,865,0,0,
Aluminum Bronze,7.6,1035,0.42,58,16.2,N/A,N/A,Non,0,0,0,1035,0,0,
Silicon Bronze,8.53,955,0.38,36,18,N/A,N/A,Non,0,0,0,955,0,0,
Naval Brass,8.41,900,0.38,116,21.2,N/A,N/A,Non,0,0,0,900,0,0,
Cupro-Nickel (90/10),8.9,1100,0.38,45,17.1,N/A,N/A,Non,0,0,0,1100,0,0,
Red Brass (85%),8.75,1020,0.38,159,18.7,N/A,N/A,Non,0,0,0,1020,0,0,
Cartridge Brass (70/30),8.53,915,0.38,121,19.9,N/A,N/A,Non,0,0,0,915,0,0,
Gold (14K Yellow),13.2,880,0.15,100,15.5,N/A,N/A,Non,0,0,0,880,0,0,
Silver (Sterling),10.4,890,0.24,410,19,N/A,N/A,Non,0,0,0,890,0,0,
Platinum (95%),21.4,1750,0.13,70,9,N/A,N/A,Non,0,0,0,1750,0,0,
Palladium (95%),11.9,1500,0.24,70,11.5,N/A,N/A,Non,0,0,0,1500,0,0,
Inconel 600,8.47,1354,0.44,14.8,13.3,N/A,N/A,Non,0,0,0,1354,0,0,
Inconel X-750,8.28,1393,0.43,12,12.6,N/A,N/A,Non,0,0,0,1393,0,0,
Elgiloy,8.3,1427,0.45,12.5,15.1,N/A,N/A,Non,0,0,0,1427,0,0,
Alnico 5 (Magnet),7.3,1250,0.46,46,11,N/A,N/A,Non,0,0,0,1250,0,0,
Samarium Cobalt (Magnet),8.4,1200,0.35,12,9,N/A,N/A,Non,0,0,0,1200,0,0,
Neodymium Iron Boron,7.5,1100,0.45,8,4,N/A,N/A,Non,0,0,0,1100,0,0,
Ferrite (Ceramic Magnet),4.8,1400,0.75,4,10,N/A,N/A,Non,0,0,0,1400,0,0,
Chromium Metal (Electrolytic),7.19,1907,0.45,94,4.9,N/A,N/A,Non,0,0,0,1907,0,0,
Thorium Metal,11.7,1750,0.11,54,11,N/A,280,HB,0,0,0,1750,14,250,
Manganese Metal,7.21,1246,0.48,7.8,21.7,N/A,N/A,Non,0,0,0,1246,0,0,
Beryllium Aluminum (AlBeMet),2.1,645,1.5,210,13.9,N/A,N/A,Non,0,0,0,645,0,0,
Titanium (Grade 2),4.51,1660,0.52,16.4,8.6,N/A,N/A,Non,0,0,0,1660,0,0,
Titanium (Grade 5/ELI),4.43,1650,0.52,6.7,8.6,N/A,N/A,Non,0,0,0,1650,0,0,
Polyetherimide (Ultem 1000),1.27,215,1.18,0.22,56,535,540,V-0,47,5,52,510,26,5,
Polysulfone (Udel),1.24,190,1.05,0.26,55,490,545,V-0,30,30,35,460,24,10,
PES (Radel A),1.37,225,1.1,0.18,55,510,550,V-0,38,15,40,530,24,10,
PPS (Fortron/Ryton),1.35,285,1.09,0.29,49,540,550,V-0,44,12,48,500,25,5,
PAI (Torlon 4203),1.42,275,1,0.26,31,560,600,V-0,43,10,55,520,24.5,5,
LCP (Vectra),1.61,330,1.05,0.45,5,540,560,V-0,45,5,50,540,24,5,
PTFE (Teflon 7A),2.16,327,1,0.25,124,530,530,V-0,95,2,0,510,5.1,5,
PVDF (Kynar 740),1.78,172,1.3,0.19,120,440,460,V-0,44,20,25,450,14.5,10,
FEP (Teflon FEP),2.15,260,1.17,0.24,130,510,520,V-0,95,3,0,480,5.2,5,
PFA (Teflon PFA),2.15,305,1.17,0.25,120,520,530,V-0,95,3,0,500,5.1,5,
ETFE (Tefzel 200),1.73,267,1.9,0.24,90,470,490,V-0,30,15,0,460,13.8,10,
ECTFE (Halar 300),1.68,240,1.1,0.15,80,450,480,V-0,52,12,20,440,16,5,
PCTFE (Kel-F),2.13,213,0.9,0.2,70,500,515,V-0,95,5,0,480,6,5,
PEEK (Victrex 450G),1.31,343,1.34,0.25,47,570,595,V-0,35,10,50,575,28.4,10,
PAEK (Polymer Vic),1.3,340,1.3,0.24,45,560,590,V-0,36,12,52,570,29,10,
Polyimide (Vespel SP-1),1.43,400,1.13,0.15,40,580,610,V-0,38,8,62,600,25.2,5,
Phenolic (Cotton Rein),1.35,N/A,1.25,0.25,25,520,550,V-0,40,10,60,400,22,5,
Epoxy (G-10/FR-4),1.8,N/A,1.15,0.3,12,385,410,V-0,28,100,28,350,30,20,
Silicone (LSR),1.15,300,1.25,0.2,260,430,460,V-1,30,25,40,410,21,15,
Polyester (PET-P),1.38,255,1.15,0.24,65,400,480,V-2,22,60,15,400,22,80,
Nylon 6 (Impact Mod),1.1,220,1.8,0.22,95,380,410,HB,20,45,8,390,32,90,
Polyurethane (90A),1.2,180,1.85,0.2,150,340,380,HB,19,250,15,280,28,180,
Polyethylene (XLPE),0.93,130,2.15,0.4,135,340,350,HB,18,25,5,345,43,110,
Polypropylene (FR Grade),1.02,165,1.8,0.2,110,340,360,V-0,28,50,15,330,35,40,
ABS (FR Grade),1.18,105,1.35,0.2,80,385,420,V-0,30,100,25,360,32,30,
PVC (Rigid K-65),1.4,210,0.95,0.2,55,395,455,V-0,48,220,48,285,18,15,
PSU (Glass Filled),1.49,190,1,0.3,28,500,550,V-0,34,25,40,470,23,10,
PEI (Carbon Filled),1.4,215,1.1,0.45,15,540,550,V-0,52,5,60,520,25,5,
PEEK (30% Glass),1.5,343,1.2,0.43,22,575,600,V-0,38,12,55,580,27,8,
PPS (40% Glass),1.65,285,1.05,0.33,20,545,555,V-0,48,10,55,515,24,5,
Nickel-Chromium Iron,8.44,1300,0.43,11.4,13,N/A,N/A,Non,0,0,0,1300,0,0,
Nickel-Copper (Monel),8.8,1325,0.43,21.8,13.9,N/A,N/A,Non,0,0,0,1325,0,0,
Nickel-Moly (Hastelloy),8.9,1370,0.42,10.2,11.2,N/A,N/A,Non,0,0,0,1370,0,0,
Iron-Nickel-Cobalt,8.35,1450,0.44,17.3,5.1,N/A,N/A,Non,0,0,0,1450,0,0,
Stainless Steel 310S,7.9,1400,0.5,14,15.8,N/A,N/A,Non,0,0,0,1400,0,0,
Stainless Steel 321,7.92,1425,0.5,16.1,16.6,N/A,N/A,Non,0,0,0,1425,0,0,
Stainless Steel 347,7.96,1425,0.5,16.1,16.6,N/A,N/A,Non,0,0,0,1425,0,0,
Stainless Steel 409,7.8,1500,0.46,25,11,N/A,N/A,Non,0,0,0,1500,0,0,
Stainless Steel 446,7.6,1455,0.5,21.6,10.4,N/A,N/A,Non,0,0,0,1455,0,0,
Duplex SS 2507,7.8,1350,0.5,14.2,13,N/A,N/A,Non,0,0,0,1350,0,0,
PH 15-7 Mo,7.8,1425,0.46,16.5,10.1,N/A,N/A,Non,0,0,0,1425,0,0,
Alloy 825 (Incoloy),8.14,1370,0.44,11,14,N/A,N/A,Non,0,0,0,1370,0,0,
Alloy 625 (Inconel),8.44,1320,0.41,9.8,12.8,N/A,N/A,Non,0,0,0,1320,0,0,
Alloy C-22,8.69,1370,0.41,10.1,12.4,N/A,N/A,Non,0,0,0,1370,0,0,
Wrought Al 2014,2.8,507,0.88,154,23,N/A,N/A,Non,0,0,0,507,0,0,
Wrought Al 3003,2.73,643,0.89,193,23.2,N/A,N/A,Non,0,0,0,643,0,0,
Wrought Al 5083,2.66,591,0.9,121,24.2,N/A,N/A,Non,0,0,0,591,0,0,
Wrought Al 5086,2.66,585,0.9,127,23.9,N/A,N/A,Non,0,0,0,585,0,0,
Wrought Al 6063,2.7,616,0.9,201,23.4,N/A,N/A,Non,0,0,0,616,0,0,
Wrought Al 7050,2.83,490,0.86,120,23.5,N/A,N/A,Non,0,0,0,490,0,0,
Cast Al 319,2.79,516,0.96,109,21,N/A,N/A,Non,0,0,0,516,0,0,
Cast Al 355,2.71,546,0.96,146,22,N/A,N/A,Non,0,0,0,546,0,0,
Cast Al 356,2.68,557,0.96,151,21.5,N/A,N/A,Non,0,0,0,557,0,0,
Cast Al 413,2.66,574,0.96,121,20,N/A,N/A,Non,0,0,0,574,0,0,
Magnesium AZ80A,1.8,490,1.02,77,26,N/A,470,HB,0,0,0,490,24,210,
Magnesium AM60B,1.8,540,1.02,62,26,N/A,480,HB,0,0,0,540,24,205,
Beryllium (I-70A),1.85,1287,1.92,216,11.3,N/A,N/A,Non,0,0,0,1287,0,0,
Molybdenum (Pure),10.2,2623,0.25,138,4.8,N/A,N/A,Non,0,0,0,2623,0,0,
Niobium (C-103),8.85,2350,0.27,45,7.1,N/A,N/A,Non,0,0,0,2350,0,0,
Tantalum (90/10),16.8,2950,0.14,55,6.5,N/A,N/A,Non,0,0,0,2950,0,0,
Titanium (Pure G1),4.51,1670,0.52,21,8.6,N/A,N/A,Non,0,0,0,1670,0,0,
Titanium (Grade 12),4.51,1660,0.52,19,9,N/A,N/A,Non,0,0,0,1660,0,0,
Titanium (Grade 23),4.43,1650,0.52,6.7,8.6,N/A,N/A,Non,0,0,0,1650,0,0,
Titanium (Alloy 811),4.37,1660,0.5,6,9.2,N/A,N/A,Non,0,0,0,1660,0,0,
Titanium Beta C,4.82,1650,0.52,6.2,9.7,N/A,N/A,Non,0,0,0,1650,0,0,
Cobalt Chrome MP35N,8.43,1315,0.5,11.2,12.8,N/A,N/A,Non,0,0,0,1315,0,0,
Haynes 188,8.98,1330,0.4,10.8,11.9,N/A,N/A,Non,0,0,0,1330,0,0,
Haynes 230,8.97,1300,0.4,8.9,12.7,N/A,N/A,Non,0,0,0,1300,0,0,
Hastelloy B-3,9.22,1370,0.38,11.2,10.6,N/A,N/A,Non,0,0,0,1370,0,0,
Zirconium 705,6.64,1850,0.28,17,6.3,N/A,N/A,Non,0,0,0,1850,0,0,
Silicon Nitride (HPSN),3.2,1900,0.7,30,3.3,N/A,N/A,Non,0,0,0,1900,0,0,
Silicon Carbide (SSIC),3.15,2730,0.7,120,4,N/A,N/A,Non,0,0,0,2730,0,0,
Boron Carbide (B4C),2.52,2450,0.95,35,5,N/A,N/A,Non,0,0,0,2450,0,0,
Aluminum Nitride (AlN),3.26,2200,0.78,180,4.5,N/A,N/A,Non,0,0,0,2200,0,0,
Alumina (96%),3.72,2050,0.8,25,8.2,N/A,N/A,Non,0,0,0,2050,0,0,
Zirconia (PSZ),5.75,2700,0.45,2.2,10.2,N/A,N/A,Non,0,0,0,2700,0,0,
Mullite (Ceramic),2.8,1840,0.8,4,5,N/A,N/A,Non,0,0,0,1840,0,0,
Cordierite (Ceramic),2.1,1430,0.85,3,1.5,N/A,N/A,Non,0,0,0,1430,0,0,
Steatite (Ceramic),2.7,1350,0.85,3,8,N/A,N/A,Non,0,0,0,1350,0,0,
Fused Silica (Amorph),2.2,1710,0.75,1.4,0.5,N/A,N/A,Non,0,0,0,1710,0,0,
Borosilicate Glass,2.23,1260,0.75,1.1,3.3,N/A,N/A,Non,0,0,0,1260,0,0,
Soda-Lime Glass,2.5,1000,0.84,1,9,N/A,N/A,Non,0,0,0,1000,0,0,
Graphite (Extruded),1.75,3650,0.71,150,2.5,N/A,N/A,Non,0,0,0,3650,0,0,
Graphite (Isostatic),1.85,3650,0.71,120,3.5,N/A,N/A,Non,0,0,0,3650,0,0,
Tungsten Carbide (6% Co),14.9,2870,0.2,100,5.4,N/A,N/A,Non,0,0,0,2870,0,0,
Titanium Carbide (TiC),4.93,3160,0.55,30,7.7,N/A,N/A,Non,0,0,0,3160,0,0,
Tantalum Carbide (TaC),14.3,3880,0.15,22,6.3,N/A,N/A,Non,0,0,0,3880,0,0,
Silicon (Polycryst),2.33,1414,0.71,148,2.6,N/A,N/A,Non,0,0,0,1414,0,0,
Germanium (Pure),5.32,938,0.32,60,6,N/A,N/A,Non,0,0,0,938,0,0,
Gallium Arsenide,5.32,1238,0.33,55,5.7,N/A,N/A,Non,0,0,0,1238,0,0,
Indium Antimonide,5.78,527,0.2,18,5,N/A,N/A,Non,0,0,0,527,0,0,
Kevlar 29 (Aramid),1.44,N/A,1.4,0.04,-2,N/A,450,V-0,29,15,35,500,30,10,
Nomex (Aramid),1.38,N/A,1.2,0.13,20,N/A,520,V-0,30,20,40,430,25,10,
Basalt Fiber,2.65,1450,0.85,0.03,8,N/A,N/A,Non,0,0,0,1450,0,0,
Carbon Fiber (Pan),1.75,3650,0.71,10,2,N/A,N/A,Non,0,0,0,3650,0,0,
Carbon Fiber (Pitch),2.15,3650,0.71,600,-1,N/A,N/A,Non,0,0,0,3650,0,0,
Glass Fiber (E-Glass),2.54,1320,0.8,1.3,5.4,N/A,N/A,Non,0,0,0,1320,0,0,
Glass Fiber (S-Glass),2.48,1550,0.73,1.5,2.9,N/A,N/A,Non,0,0,0,1550,0,0,
Boron Fiber,2.5,2040,1.2,25,4.5,N/A,N/A,Non,0,0,0,2040,0,0,
Silicon Carbide Fiber,3,2700,0.7,20,3,N/A,N/A,Non,0,0,0,2700,0,0,
Polyetherimide (Ultem 2300),1.51,215,1.05,0.25,20,535,545,V-0,50,5,58,520,25,5,
Polyamide-imide (Torlon 4301),1.45,275,0.98,0.28,25,560,600,V-0,45,8,55,520,24,5,
PEEK (450CA30),1.44,343,1.1,0.95,18,575,600,V-0,40,10,55,580,27.5,5,
Polyethersulfone (30% Glass),1.6,225,1.05,0.25,22,510,550,V-0,40,18,42,530,23.5,10,
LCP (Zenite 6130),1.67,335,0.95,0.4,8,545,565,V-0,48,5,52,545,23.5,5,
PPS (Ryton R-4),1.68,285,1,0.3,22,540,550,V-0,47,12,50,510,24.2,5,
Polyphenylene Ether (PPE),1.06,260,1.35,0.22,60,425,485,V-1,29,40,22,445,29.5,20,
Polyarylsulfone (Radel R),1.29,220,1.15,0.35,55,515,560,V-0,38,15,42,530,24,10,
PEKK (Kepstan),1.31,305,1.3,0.25,42,575,595,V-0,40,8,58,585,28,5,
Fluorinated PI (CP1),1.53,410,1.08,0.16,35,595,620,V-0,44,5,65,610,23.5,2,
Nylon 612,1.06,212,1.7,0.22,90,385,415,HB,18.5,40,8,390,34,90,
PBT (Valox 310),1.31,223,1.25,0.21,80,360,420,HB,20,55,12,380,25.5,120,
Polycyclohexylene Dimethylene Terephthalate (PCT),1.23,285,1.2,0.2,65,395,450,HB,20,60,15,410,24,100,
Polycarbonate/ABS Blend (Cycoloy),1.14,240,1.3,0.2,75,390,430,V-0,28,80,20,380,32,35,
Polycarbonate/PBT Blend (Xenoy),1.22,230,1.25,0.21,80,380,420,HB,22,70,18,390,28,80,
TPU (Polyester Grade),1.2,180,1.8,0.2,150,340,380,HB,19,250,15,280,28,180,
TPU (Polyether Grade),1.15,170,1.9,0.19,160,330,375,HB,18.5,240,12,275,30,190,
Copolyester Ether (Arnitel),1.12,200,2,0.2,180,335,370,HB,18,150,8,310,32,160,
Pebax (TPE-A),1.01,175,2.1,0.21,150,340,380,HB,17.5,100,5,320,35,140,
EPDM (Peroxide Cured),0.92,N/A,2.15,0.25,210,310,375,HB,19,180,12,330,41.5,185,
Fluoroelastomer (Aflas),1.55,N/A,1.25,0.18,200,460,500,V-0,45,35,40,440,16,15,
Perfluoroelastomer (Kalrez),2.01,N/A,1.1,0.2,230,500,540,V-0,95,5,50,480,8,5,
Chlorinated Polyethylene (CPE),1.15,N/A,1.85,0.22,180,345,395,V-1,25,160,28,290,27,85,
Brominated Epoxy,1.25,N/A,1.1,0.22,60,390,415,V-0,32,120,35,340,25,20,
Melamine-Formaldehyde (Mineral Filled),1.85,N/A,1.2,0.5,25,550,580,V-0,48,5,60,320,13,5,
Diallyl Isophthalate (DAIP),1.8,N/A,1.15,0.42,22,430,470,V-0,31,55,42,390,27,15,
Silica Aerogel,0.1,1200,0.8,0.015,3,N/A,N/A,Non,0,0,0,1200,0,0,
Carbon Aerogel,0.15,3500,0.7,0.02,2,N/A,N/A,Non,0,0,0,3500,0,0,
Calcium Silicate Board,0.9,1000,0.95,0.12,5,N/A,N/A,Non,0,0,0,1000,0,0,
Mineral Wool,0.15,1100,0.85,0.04,0,N/A,N/A,Non,0,0,0,1100,0,0,
Ceramic Fiber (RCF),0.13,1760,1.05,0.15,0,N/A,N/A,Non,0,0,0,1760,0,0,
Zirconia Fiber,0.25,2500,0.5,0.2,0,N/A,N/A,Non,0,0,0,2500,0,0,
Pyrolytic Graphite,2.2,3650,0.71,300,1,N/A,N/A,Non,0,0,0,3650,0,0,
Glass-Ceramic (Macor),2.52,1000,0.79,1.46,9.3,N/A,N/A,Non,0,0,0,1000,0,0,
Silicon (Single Crystal),2.33,1414,0.71,148,2.6,N/A,N/A,Non,0,0,0,1414,0,0,
Gallium Nitride (GaN),6.1,2500,0.49,130,3.2,N/A,N/A,Non,0,0,0,2500,0,0,
Yttrium Aluminum Garnet (YAG),4.55,1970,0.59,14,7.5,N/A,N/A,Non,0,0,0,1970,0,0,
Spinel (MgAl2O4),3.58,2135,0.88,15,7.6,N/A,N/A,Non,0,0,0,2135,0,0,
Aluminum Oxynitride (ALON),3.69,2150,0.75,12,7.4,N/A,N/A,Non,0,0,0,2150,0,0,
Barium Titanate,6.02,1625,0.43,3,11,N/A,N/A,Non,0,0,0,1625,0,0,
Lead Zirconate Titanate (PZT),7.5,1200,0.35,1.5,4,N/A,N/A,Non,0,0,0,1200,0,0,
Strontium Titanate,5.12,2080,0.45,11,9.4,N/A,N/A,Non,0,0,0,2080,0,0,
Boron Trioxide,1.81,450,1.2,0.15,15,N/A,N/A,Non,0,0,0,450,0,0,
Germanium Dioxide,4.25,1115,0.5,0.6,7.5,N/A,N/A,Non,0,0,0,1115,0,0,
Zircon (ZrSiO4),4.65,2550,0.55,4.5,4.5,N/A,N/A,Non,0,0,0,2550,0,0,
Hafnium Oxide (HfO2),9.68,2758,0.12,1.1,5.9,N/A,N/A,Non,0,0,0,2758,0,0,
Thorium Oxide (ThO2),10,3300,0.25,10,9,N/A,N/A,Non,0,0,0,3300,0,0,
Lanthanum Hexaboride (LaB6),4.72,2210,0.6,45,6.4,N/A,N/A,Non,0,0,0,2210,0,0,
Molybdenum Disilicide (MoSi2),6.26,2030,0.42,50,8.2,N/A,N/A,Non,0,0,0,2030,0,0,
Tungsten Disilicide (WSi2),9.3,2160,0.25,40,7.9,N/A,N/A,Non,0,0,0,2160,0,0,
Titanium Disilicide (TiSi2),4.02,1540,0.55,25,10.5,N/A,N/A,Non,0,0,0,1540,0,0,
Rhenium-Tungsten Alloy,19.7,3410,0.13,110,4.7,N/A,N/A,Non,0,0,0,3410,0,0,
Molybdenum-Rhenium Alloy,13.5,2550,0.2,85,5.5,N/A,N/A,Non,0,0,0,2550,0,0,
Niobium-Hafnium (C103),8.85,2350,0.27,45,7.1,N/A,N/A,Non,0,0,0,2350,0,0,
Tantalum-10% Tungsten,16.8,3030,0.14,50,6.4,N/A,N/A,Non,0,0,0,3030,0,0,
Tungsten-Silver Composite,15.1,961,0.15,250,9,N/A,N/A,Non,0,0,0,3410,0,0,
Tungsten-Copper Composite,14.8,1083,0.18,200,8.5,N/A,N/A,Non,0,0,0,3410,0,0,
Beryllium-Copper (C17200),8.25,865,0.42,105,17,N/A,N/A,Non,0,0,0,865,0,0,
Chrome-Copper (C18200),8.89,1075,0.38,320,17.6,N/A,N/A,Non,0,0,0,1075,0,0,
Zirconium-Copper (C15000),8.89,1080,0.38,360,17.1,N/A,N/A,Non,0,0,0,1080,0,0,
Nickel-Aluminum Bronze (C95800),7.64,1045,0.44,42,16.2,N/A,N/A,Non,0,0,0,1045,0,0,
Silicon-Aluminum Alloy (Al-Si12),2.65,575,0.96,160,20,N/A,N/A,Non,0,0,0,575,0,0,
Magnesium-Thorium Alloy,1.85,550,1.05,110,25,N/A,500,HB,0,0,0,550,24,190,
Zinc-Aluminum Alloy (ZA-27),5,375,0.45,125,26,N/A,N/A,Non,0,0,0,375,0,0,
Lead-Antimony Alloy,11,250,0.13,28,27,N/A,N/A,Non,0,0,0,250,0,0,
Tin-Silver-Copper (SAC405),7.4,217,0.23,55,21,N/A,N/A,Non,0,0,0,217,0,0,
Bismuth-Lead (Eutectic),10.5,124,0.14,12,18,N/A,N/A,Non,0,0,0,124,0,0,
Wood (Balsa),0.16,N/A,2.5,0.05,4,210,240,HB,20,110,18,220,19,150,
Wood (Teak),0.66,N/A,2.1,0.15,5,230,270,HB,21,90,28,260,20,100,
Wood (Mahogany),0.55,N/A,2.2,0.14,4.5,225,265,HB,20.5,95,25,255,19.5,110,
Carbon/Carbon Composite,1.85,3650,0.71,60,1,N/A,N/A,Non,0,0,0,3650,0,0,
Carbon Fiber/Cyanate Ester,1.6,N/A,1.1,3,1,560,590,V-0,32,10,48,450,28,10,
Glass Fiber/Phenolic,1.9,N/A,1.1,0.55,15,550,580,V-0,55,2,65,480,18,2,
Glass Fiber/Silicone,1.95,N/A,1.05,0.6,12,500,550,V-0,45,15,58,500,18,5,
Ceramic Matrix Composite (SiC/SiC),2.8,1450,0.8,25,4,N/A,N/A,Non,0,0,0,1450,0,0,
Polyvinyl Fluoride (PVF/Tedlar),1.45,190,1.4,0.16,50,400,430,V-0,25,15,20,380,18,10,
Fluorinated Ethylene Propylene (FEP Film),2.15,265,1.17,0.24,130,510,520,V-0,95,3,0,480,5.2,5,
Perfluoroalkoxy (PFA Film),2.15,305,1.17,0.25,120,520,530,V-0,95,3,0,500,5.1,5,
Polyimide Film (Kapton),1.42,N/A,1.1,0.12,20,N/A,580,V-0,37,10,60,520,24,5,
Aramid Fiber (Technora),1.39,N/A,1.35,0.06,-3,N/A,500,V-0,30,15,42,480,28,10,
PBI (Polybenzimidazole),1.3,N/A,1.4,0.4,23,N/A,620,V-0,58,2,75,550,22,0,
Polyester Fiber (Dacron),1.38,255,1.15,0.15,15,400,480,HB,21,80,15,400,22,100,
Nylon 6 Fiber,1.14,220,1.7,0.25,20,390,420,HB,21,50,10,400,31,90,
Polyethylene Fiber (Dyneema),0.97,144,2.3,20,0,340,355,HB,17.5,15,0,345,43.5,130,
Polyacrylonitrile (PAN) Fiber,1.18,320,1.25,0.2,30,N/A,480,HB,18,120,50,320,30,150,
PVC/Acrylic Blend (Kydex),1.35,180,1.2,0.2,80,390,450,V-0,35,150,30,260,20,20,
Polycarbonate/Siloxane Copolymer,1.19,250,1.2,0.22,65,460,585,V-0,32,20,30,440,29,10,
Liquid Crystal Polymer (High Temp),1.7,350,1,0.5,4,550,570,V-0,52,5,55,560,23,5,
Syndiotactic Polystyrene (30% Glass),1.25,270,1.15,0.25,25,365,445,HB,20,60,18,380,38,140,
Acetal (Impact Modified),1.35,165,1.5,0.21,120,320,370,HB,15,12,0,230,23,190,
PEEK (Bearing Grade),1.45,343,1.15,0.6,25,570,595,V-0,35,15,50,575,28,10,
PPS (Bearing Grade),1.5,285,1.08,0.45,30,540,550,V-0,44,15,48,500,25,5,
PEI (Bearing Grade),1.45,215,1.1,0.4,25,535,540,V-0,47,8,52,510,26,5,
Nylon 66 (MoS2 Filled),1.15,263,1.65,0.26,80,400,450,HB,24,35,18,410,32,70,
PTFE (Bronze Filled),3.1,327,0.8,0.5,90,530,530,V-0,95,5,30,510,6,5,
PTFE (Carbon Filled),2.1,327,0.95,0.6,80,530,530,V-0,95,8,45,510,7,5,
Polyurethane Foam (Flexible),0.03,N/A,1.5,0.04,70,330,370,HB,18,300,5,270,29,250,
Polyurethane Foam (Fire Retardant),0.04,N/A,1.4,0.04,65,350,390,V-0,26,150,20,300,26,50,
Melamine Foam,0.01,N/A,1.6,0.03,30,550,580,V-0,35,5,55,300,14,5,
Polyimide Foam,0.01,N/A,1.1,0.04,40,N/A,600,V-0,38,8,62,580,25,5,
Hafnium Nitride,13.2,3305,0.14,18,6.1,N/A,N/A,Non,0,0,0,3305,0,0,
Tantalum Nitride,14.3,3090,0.15,12,6.5,N/A,N/A,Non,0,0,0,3090,0,0,
Titanium Nitride (TiN),5.22,2930,0.55,29,9.4,N/A,N/A,Non,0,0,0,2930,0,0,
Zirconium Nitride,7.09,2980,0.3,20,7.2,N/A,N/A,Non,0,0,0,2980,0,0,
Chromium Carbide (Cr3C2),6.68,1895,0.45,19,10.3,N/A,N/A,Non,0,0,0,1895,0,0,
Molybdenum Carbide,8.9,2687,0.22,22,5.2,N/A,N/A,Non,0,0,0,2687,0,0,
Boron Monoxide,2.46,1450,1,0.2,5,N/A,N/A,Non,0,0,0,1450,0,0,
Stellite 1,8.69,1255,0.42,14,11.5,N/A,N/A,Non,0,0,0,1255,0,0,
Stellite 12,8.45,1280,0.42,14.5,11.4,N/A,N/A,Non,0,0,0,1280,0,0,
Tribaloy T-400,8.97,1290,0.4,11,11,N/A,N/A,Non,0,0,0,1290,0,0,
Tribaloy T-800,8.6,1285,0.4,12,10.5,N/A,N/A,Non,0,0,0,1285,0,0,
Rene 80,8.16,1300,0.45,10.2,13.1,N/A,N/A,Non,0,0,0,1300,0,0,
Rene 95,8.25,1330,0.45,10.5,13.5,N/A,N/A,Non,0,0,0,1330,0,0,
Udimet 500,8.03,1340,0.46,11.1,12.8,N/A,N/A,Non,0,0,0,1340,0,0,
Udimet 700,7.95,1350,0.46,11.5,13,N/A,N/A,Non,0,0,0,1350,0,0,
Mar-M 247,8.54,1315,0.43,12.2,12.5,N/A,N/A,Non,0,0,0,1315,0,0,
CMSX-4,8.7,1330,0.42,12.5,12.1,N/A,N/A,Non,0,0,0,1330,0,0,
PWA 1484,8.78,1340,0.41,13,11.9,N/A,N/A,Non,0,0,0,1340,0,0,
Nicrofer 602 CA,7.95,1350,0.45,12,14.5,N/A,N/A,Non,0,0,0,1350,0,0,
Inconel 617,8.36,1330,0.42,13.4,11.6,N/A,N/A,Non,0,0,0,1330,0,0,
Haynes 214,8.05,1355,0.45,11.8,13.3,N/A,N/A,Non,0,0,0,1355,0,0,
Alloy 31,8.1,1350,0.5,11.5,15.2,N/A,N/A,Non,0,0,0,1350,0,0,
Alloy 59,8.6,1310,0.41,10.5,12,N/A,N/A,Non,0,0,0,1310,0,0,
Carp 20Cb-3,8.08,1385,0.5,12.3,14.8,N/A,N/A,Non,0,0,0,1385,0,0,
Nimonic 75,8.37,1340,0.46,11.7,12.2,N/A,N/A,Non,0,0,0,1340,0,0,
Nimonic 80A,8.19,1320,0.45,11,12.7,N/A,N/A,Non,0,0,0,1320,0,0,
Nimonic 105,8.01,1310,0.45,10.5,13,N/A,N/A,Non,0,0,0,1310,0,0,
Nimonic 115,7.85,1305,0.46,10,13.4,N/A,N/A,Non,0,0,0,1305,0,0,
Pyromet 718,8.19,1260,0.43,11.4,13,N/A,N/A,Non,0,0,0,1260,0,0,
A-286 Alloy,7.92,1370,0.46,15.1,16,N/A,N/A,Non,0,0,0,1370,0,0,
Greek Ascoloy,7.86,1425,0.46,24,11,N/A,N/A,Non,0,0,0,1425,0,0,
Maraging Steel 250,8,1413,0.45,21,10.1,N/A,N/A,Non,0,0,0,1413,0,0,
Maraging Steel 300,8.1,1413,0.45,20,10.3,N/A,N/A,Non,0,0,0,1413,0,0,
Maraging Steel 350,8.1,1413,0.45,19,10.5,N/A,N/A,Non,0,0,0,1413,0,0,
Stainless Steel 420,7.8,1450,0.46,24.9,10.3,N/A,N/A,Non,0,0,0,1450,0,0,
Stainless Steel 431,7.8,1425,0.46,20.2,10.2,N/A,N/A,Non,0,0,0,1425,0,0,
Stainless Steel 15-5 PH,7.8,1400,0.46,17.8,10.8,N/A,N/A,Non,0,0,0,1400,0,0,
Stainless Steel 13-8 Mo,7.76,1400,0.46,14,10.5,N/A,N/A,Non,0,0,0,1400,0,0,
AM-350 Steel,7.81,1410,0.45,15.5,11.5,N/A,N/A,Non,0,0,0,1410,0,0,
Alnico 2,7.1,1250,0.46,40,12.4,N/A,N/A,Non,0,0,0,1250,0,0,
Alnico 8,7.3,1250,0.46,42,11,N/A,N/A,Non,0,0,0,1250,0,0,
Vicalloy,8.2,950,0.42,20,10,N/A,N/A,Non,0,0,0,950,0,0,
Fernico,8.25,1450,0.45,17,5,N/A,N/A,Non,0,0,0,1450,0,0,
